linkId	fromNode	toNode	meanTime	stdTime
76	462	873	3.26108	0.1857325976882692	
76	462	876	2.74025	0.6731176509303269	
76	462	927	7.7268	1.0507847687425862	
76	463	464	4.16322	1.0614116549811743	
76	463	928	16.654	2.055226039209199	
76	464	463	4.16322	0.9586231769027115	
76	464	465	7.80824	0.6518310621704999	
76	464	883	2.78804	0.5615186868119253	
76	464	884	3.36165	0.25668287509351023	
76	465	464	7.80824	1.205689776606078	
76	465	466	6.00285	1.3625364738450343	
76	465	862	4.47426	0.7754987955306736	
76	465	881	1.54319	0.23225387168862444	
76	466	465	6.00285	0.6539049281373842	
76	466	467	5.7353	0.3981487029583967	
76	466	855	2.10339	0.13836978704678007	
76	466	862	3.97203	0.625142936165722	
76	467	458	5.6173	1.0685204942880038	
76	467	466	5.7353	1.688135060050513	
76	467	845	2.20446	0.4420545067018361	
76	467	855	3.79232	0.529990434098139	
76	468	458	3.08879	0.8435821613307105	
76	468	469	3.18429	0.2918902564890254	
76	468	829	1.66609	0.18301602803151645	
76	468	830	1.50659	0.3957011113658495	
76	469	468	3.18429	0.15976642339903907	
76	469	470	2.94384	0.3678136107299796	
76	469	819	0.65982	0.07253669352592078	
76	469	824	3.54115	0.7880650667639879	
76	470	469	2.94384	0.8239883096818976	
76	470	471	4.14441	0.5220324596414371	
76	470	817	0.61304	0.03779143271486436	
76	470	822	3.19596	0.4150856611362777	
76	471	470	4.14441	0.5699195465013237	
76	471	472	3.17259	0.7573796837487513	
76	471	815	3.24219	0.42252814821498	
76	471	816	0.65699	0.1196834536970976	
76	472	471	3.17259	0.5197436696637298	
76	472	473	1.5552	0.45593233391016547	
76	472	813	1.87122	0.39170839808168256	
76	472	815	1.4461	0.09053893803693983	
76	473	472	1.5552	0.12668600229873458	
76	473	474	2.98962	0.29767768610750467	
76	473	475	2.92355	0.3490272812170648	
76	473	707	3.85219	0.7782675787513532	
76	473	813	0.7446	0.09052552888471509	
76	474	473	2.98962	0.1730113458660562	
76	474	538	2.99149	0.7676449289175198	
76	474	701	0.82067	0.05257064965493548	
76	474	706	2.41317	0.6087344314679537	
76	475	473	2.92355	0.8500499151751022	
76	475	476	1.52866	0.15694302918245784	
76	475	706	2.51953	0.6795134167775477	
76	475	707	1.17811	0.11287033445868874	
76	476	475	1.52866	0.2768130526997965	
76	476	477	3.38371	0.75405189998539	
76	476	705	2.28404	0.1291195063666595	
76	476	707	1.18441	0.12571059721564123	
76	477	476	3.38371	0.49403851720369457	
76	477	478	2.29704	0.6804271484435485	
76	477	503	0.793	0.09219405294484391	
76	477	504	0.87339	0.24919908368563132	
76	478	477	2.29704	0.6390596618800112	
76	478	479	3.01935	0.7238501715893125	
76	478	633	1.97097	0.28142552263556264	
76	478	703	1.31398	0.24665290336102597	
76	479	478	3.01935	0.47776558314149975	
76	479	480	1.17336	0.16051955052989852	
76	479	629	2.23796	0.39290191968543214	
76	479	693	0.96449	0.26220807750677794	
76	480	479	1.17336	0.27971653271926106	
76	480	481	1.29401	0.24901532668742005	
76	480	483	1.525	0.18422809772619197	
76	480	484	1.80131	0.2919379827549288	
76	480	486	1.89493	0.16124329314109767	
76	481	480	1.29401	0.23551232428122887	
76	481	482	0.488	0.07454656795368143	
76	481	483	1.09969	0.18934620649845285	
76	481	691	2.30915	0.5980506397689646	
76	482	481	0.488	0.10798759467883702	
76	483	480	1.525	0.3842976490965925	
76	483	481	1.09969	0.13128155525684287	
76	483	539	3.07733	0.6040329588854848	
76	483	693	0.682	0.1353851932204793	
76	484	480	1.80131	0.41180560858513177	
76	484	485	2.98962	0.5681483501018159	
76	484	627	1.73609	0.14987356228935678	
76	484	629	1.52866	0.40970757346888603	
76	485	484	2.98962	0.450740004760117	
76	485	489	2.44	0.3305316909130822	
76	485	626	1.75633	0.4546685338185699	
76	485	628	1.364	0.385022456151218	
76	486	480	1.89493	0.2518918116147719	
76	486	535	0.25151	0.02291583473104396	
76	486	627	2.10339	0.4236358289338635	
76	486	691	1.06706	0.26351993016122505	
76	487	488	2.4039	0.6512053235316372	
76	487	535	3.49621	0.1925575727943871	
76	487	681	1.64248	0.30536290041117636	
76	487	682	1.50659	0.3308697631789276	
76	488	405	0.95285	0.21192047573315628	
76	488	487	2.4039	0.23782793325699703	
76	488	680	2.29623	0.3397611689540374	
76	488	682	1.01524	0.0782497227000781	
76	489	485	2.44	0.4409630194873226	
76	489	490	0.9779	0.19422780692362326	
76	489	630	1.72534	0.26485071363695306	
76	489	631	1.769	0.15001273360474449	
76	490	489	0.9779	0.21372150545879773	
76	490	491	2.39847	0.5117776685451989	
76	490	557	2.43542	0.6840568062452681	
76	490	631	1.19846	0.2904582933862063	
76	491	490	2.39847	0.5614617260659174	
76	491	492	2.63432	0.28285379925069415	
76	491	558	2.34672	0.396391441673379	
76	491	559	0.73707	0.13461402749092752	
76	492	491	2.63432	0.28460518837554105	
76	492	493	0.99301	0.11521663868102824	
76	492	561	2.19685	0.56431012041344	
76	492	562	0.73707	0.0368835072938615	
76	493	492	0.99301	0.12881788901946228	
76	493	494	1.9096	0.3475719159752018	
76	493	497	1.40829	0.3212057777730497	
76	493	562	0.57547	0.057376755244984125	
76	493	564	1.82797	0.5068733364969	
76	494	493	1.9096	0.2625456615402131	
76	494	495	2.58801	0.35997691688442884	
76	494	561	0.67377	0.11492788941271113	
76	494	563	2.20446	0.4779881719077233	
76	495	494	2.58801	0.559311071615109	
76	495	496	2.37274	0.4855975564355643	
76	495	551	3.26962	0.95254439578823	
76	495	560	0.61304	0.05179875484054945	
76	496	436	0.95285	0.09757198224637319	
76	496	495	2.37274	0.3755606717007185	
76	496	553	1.46907	0.4384100495665571	
76	496	556	0.9836	0.142344887163595	
76	497	493	1.40829	0.1507141312145571	
76	497	498	0.5787	0.07463896231436072	
76	498	497	0.5787	0.15413176922637534	
76	498	499	1.25755	0.2480729427235692	
76	498	533	1.2276	0.24110773586645723	
76	499	498	1.25755	0.2900552403488791	
76	499	500	2.60592	0.4528254497594471	
76	499	567	1.525	0.31239973442726215	
76	499	569	1.04948	0.17371968592697562	
76	500	499	2.60592	0.43047300599446825	
76	500	501	3.30809	0.8605526971260256	
76	500	566	1.54319	0.43500827818067267	
76	500	570	0.671	0.16804260425619985	
76	501	500	3.30809	0.6025030873278676	
76	501	502	3.19188	0.39139740858942446	
76	501	571	1.12478	0.29389843133634597	
76	501	636	1.06706	0.12269899324585586	
76	502	501	3.19188	0.6399281846590333	
76	502	503	3.32995	0.829938665599653	
76	502	632	1.64248	0.2598831739594766	
76	502	634	1.586	0.46888416183188963	
76	503	477	0.793	0.096346221898594	
76	503	502	3.32995	0.6357935187335052	
76	503	504	0.366	0.0649589588963347	
76	503	633	3.05061	0.23064121192839723	
76	504	477	0.87339	0.21758596332950095	
76	504	503	0.366	0.10792723931590882	
76	504	505	3.22839	0.27303903063433427	
76	504	635	0.71138	0.11061247968667787	
76	505	504	3.22839	0.6618289768945025	
76	505	506	2.2338	0.6036978820797508	
76	505	634	1.79406	0.14380268210188574	
76	505	639	1.39235	0.1744056834299776	
76	506	505	2.2338	0.5379707687927773	
76	506	507	3.58034	0.5054197603277536	
76	506	639	0.86267	0.13956806045601866	
76	506	644	2.41317	0.35510726576362284	
76	507	506	3.58034	0.9669074810366827	
76	507	508	7.0739	1.7134880472383431	
76	507	578	5.15657	0.9842577185346055	
76	507	646	0.2728	0.04054750421030438	
76	508	450	3.51955	0.8975069613466475	
76	508	507	7.0739	0.8744179111551962	
76	508	509	1.89198	0.2688459362485209	
76	509	508	1.89198	0.21911397372714847	
76	509	510	2.98962	0.4849191222710653	
76	509	659	1.09969	0.15595321107871316	
76	509	667	2.16185	0.2239312655753585	
76	510	509	2.98962	0.3096813376959461	
76	510	511	0.244	0.049343170562585685	
76	510	658	1.04948	0.22237192211790058	
76	510	666	2.22043	0.552465427196809	
76	511	510	0.244	0.029107899143885355	
76	511	512	2.074	0.4198996647431782	
76	511	521	2.86765	0.20916855646559057	
76	511	522	4.27174	0.3923251378199618	
76	512	511	2.074	0.36096476397155053	
76	512	513	3.42959	0.9858254275349653	
76	512	661	1.09969	0.28639970403513015	
76	512	670	3.42144	0.6442952723004137	
76	513	512	3.42959	0.9503100921505239	
76	513	514	4.8861	1.3921813854053113	
76	513	902	3.14017	0.41106394155418224	
76	513	905	5.8981	1.6341537100256434	
76	514	513	4.8861	0.3473422896043488	
76	514	515	4.02785	0.35335119103203627	
76	514	903	2.56273	0.24279143317482327	
76	514	905	6.71693	1.3176341313741358	
76	515	514	4.02785	0.37704783712316026	
76	515	516	5.28768	0.668694476108298	
76	515	534	1.49543	0.2057003173318343	
76	515	544	0.305	0.02610527586458507	
76	515	932	10.4426	2.108621594545854	
76	516	515	5.28768	0.6192594653339902	
76	516	517	6.58828	1.9648398698971532	
76	516	903	7.21375	1.9891714208777442	
76	516	906	1.11981	0.2764562468924121	
76	517	516	6.58828	1.3203112549106757	
76	517	518	7.19102	0.3884788396564979	
76	517	908	1.64248	0.09438334114977116	
76	517	909	4.31335	0.302782389168525	
76	518	517	7.19102	0.9492102769864986	
76	518	911	3.62732	0.8759161566486849	
76	518	912	2.16614	0.5550991924848815	
76	518	930	38.3558	6.2604116138036625	
76	519	520	0.682	0.10652602719025364	
76	519	521	2.50769	0.5266850153468287	
76	519	668	0.35569	0.05766111296439517	
76	519	670	3.21048	0.4841662010215246	
76	520	519	0.682	0.050424840680604044	
76	521	511	2.86765	0.2128211947846121	
76	521	519	2.50769	0.5394713441643135	
76	521	666	0.793	0.17868975358522263	
76	521	670	2.728	0.7151821124490876	
76	522	511	4.27174	0.9173030644677617	
76	522	523	5.70472	0.8394146726965128	
76	523	522	5.70472	1.0179576899928309	
76	523	530	2.074	0.2561700666193783	
76	523	545	0.061	0.014294206918574318	
76	524	525	2.94447	0.24178879501842515	
76	524	545	3.715	0.20245693282670152	
76	524	578	2.74568	0.8162570445193267	
76	524	647	0.80233	0.1360250306964883	
76	525	452	2.15668	0.30656319236253066	
76	525	524	2.94447	0.5684428004533026	
76	525	652	1.06706	0.2772030047763426	
76	525	657	2.23796	0.3702289190747401	
76	526	527	5.36835	1.3012479574548166	
76	526	528	8.59494	1.9125425866061374	
76	526	541	0.43988	0.05797098723155415	
76	526	546	2.93815	0.8121384230528114	
76	527	526	5.36835	1.5774222989734759	
76	527	542	0.61304	0.052292373472508806	
76	527	543	3.66203	0.4744788227353634	
76	527	546	3.24678	0.7998919434813709	
76	528	526	8.59494	0.5987612699806789	
76	528	529	1.30546	0.16338951481437805	
76	528	573	2.39148	0.375119257075406	
76	528	575	1.14609	0.1769917395235143	
76	529	528	1.30546	0.17739103429358155	
76	529	530	1.89493	0.37350408643015226	
76	529	531	1.12478	0.28630863932719297	
76	530	523	2.074	0.18110173453386766	
76	530	529	1.89493	0.12705373303504613	
76	530	575	2.51509	0.6508706287157694	
76	530	577	0.8184	0.18517139674772962	
76	531	529	1.12478	0.29848176047805935	
76	531	532	1.403	0.32781315645493425	
76	531	573	0.7446	0.21900995535092396	
76	531	574	2.24957	0.5839832604819776	
76	532	531	1.403	0.40333607719825887	
76	532	533	1.22152	0.18864074246512155	
76	532	569	1.45508	0.2912904573666339	
76	532	574	1.70909	0.31421983813676596	
76	533	498	1.2276	0.1655650215320388	
76	533	532	1.22152	0.07666437929260571	
76	533	568	1.4892	0.282211113464916	
76	533	569	0.854	0.09844183871430623	
76	534	515	1.49543	0.28930723445518153	
76	534	543	2.95646	0.5118694055973594	
76	534	933	6.10762	1.7997408309021627	
76	535	438	7.09097	2.0949014037602374	
76	535	486	0.25151	0.013369449461419592	
76	535	487	3.49621	0.9547535994577742	
76	536	438	1.85925	0.12023685654830897	
76	536	537	2.94826	0.16971195751746973	
76	536	615	1.74784	0.10460517324520888	
76	537	399	3.93438	0.43971551090420474	
76	537	536	2.94826	0.20993536803613475	
76	537	608	2.693	0.3121154259464597	
76	537	610	0.62208	0.10517866188115675	
76	538	409	1.40829	0.07552890106022721	
76	538	474	2.99149	0.7301521441634438	
76	538	699	0.71138	0.04903039407872659	
76	538	704	3.37435	0.8284555463885706	
76	539	409	2.55473	0.7017486319882267	
76	539	483	3.07733	0.6210335427355105	
76	539	694	1.15095	0.07040700983443278	
76	539	704	2.14196	0.43694241734573536	
76	540	438	1.50659	0.11854580759485023	
76	540	583	0.7421	0.10859976522492035	
76	540	622	2.046	0.3355099663684045	
76	541	526	0.43988	0.09228765424597417	
76	541	582	2.91335	0.6814410382125411	
76	541	902	3.77264	0.8041378637553454	
76	542	527	0.61304	0.08594935090930403	
76	542	902	2.16614	0.4182447169403255	
76	542	903	4.21298	1.1115036168010857	
76	543	527	3.66203	1.0466999257535052	
76	543	534	2.95646	0.5021036293793688	
76	543	903	0.90683	0.10309590045542144	
76	544	515	0.305	0.02802015973992223	
76	544	903	3.28268	0.764307373829895	
76	544	904	2.51953	0.6282979781279631	
76	545	523	0.061	0.01408976272562288	
76	545	524	3.715	0.97962172835661	
76	545	577	1.83508	0.5411259353936867	
76	545	580	1.10476	0.11673749871286539	
76	546	526	2.93815	0.7507635280048929	
76	546	527	3.24678	0.371763825295461	
76	547	1	0.86267	0.25250370966805286	
76	547	548	1.33783	0.18412576271942496	
76	547	549	2.38213	0.6257699018163905	
76	547	621	1.58365	0.41369686326741456	
76	548	2	0.86267	0.14571064116370777	
76	548	547	1.33783	0.20497017590224717	
76	548	550	2.728	0.367509305983083	
76	548	552	2.43542	0.5486110665984263	
76	548	618	1.95295	0.3736407083002429	
76	549	3	0.86267	0.10647764986356915	
76	549	547	2.38213	0.16682071458408118	
76	549	550	1.57423	0.3291377480894442	
76	549	551	3.1104	0.773704066430062	
76	550	4	0.86267	0.10047668214876394	
76	550	548	2.728	0.16704729923341943	
76	550	549	1.57423	0.18543789129917607	
76	550	551	2.85204	0.6735303639235815	
76	550	552	3.26564	0.2631344629987055	
76	550	553	1.84619	0.42169353883314187	
76	550	560	2.61945	0.3097351959513931	
76	551	5	0.86267	0.09630998141675624	
76	551	495	3.26962	0.35352961150982065	
76	551	549	3.1104	0.24449114095501023	
76	551	550	2.85204	0.7420714801519324	
76	551	563	2.22043	0.5963662729304243	
76	552	6	0.86267	0.10795731987426774	
76	552	435	1.30973	0.2500956138751035	
76	552	548	2.43542	0.5933589741319903	
76	552	550	3.26564	0.392162279513051	
76	552	553	2.2112	0.3437872036871276	
76	552	618	2.65122	0.6355330275686355	
76	552	619	3.08699	0.5571330854586198	
76	553	7	0.86267	0.18446575922543634	
76	553	496	1.46907	0.3598064412594779	
76	553	550	1.84619	0.31295649200397613	
76	553	552	2.2112	0.5087395918899585	
76	553	560	2.16185	0.2063136756285474	
76	554	8	0.86267	0.23101602705081833	
76	554	435	1.76057	0.3329847692745397	
76	554	437	1.037	0.26991503888970736	
76	554	614	3.02427	0.7877812081136856	
76	554	619	2.7987	0.7394600095087346	
76	554	622	3.73248	0.23562669663515548	
76	554	625	1.84418	0.47585740083176575	
76	555	9	0.86267	0.2542428275669933	
76	555	556	3.06339	0.7002088480108387	
76	555	622	3.13542	0.7496338112404749	
76	555	624	1.6116	0.3907258669126265	
76	555	625	1.10476	0.12621271423065536	
76	556	10	0.86267	0.2268438336954891	
76	556	437	3.32156	0.38260868838570883	
76	556	496	0.9836	0.1820649855171945	
76	556	555	3.06339	0.6114335991335265	
76	556	557	2.86959	0.5420145614043046	
76	556	560	2.63362	0.4489546034610947	
76	556	624	3.85219	1.0288383264606582	
76	557	11	0.86267	0.045883166857816425	
76	557	490	2.43542	0.13653683729255817	
76	557	556	2.86959	0.5774673323291211	
76	557	558	1.86624	0.45716522688300054	
76	557	559	2.69645	0.1816735840442629	
76	557	624	4.44966	1.143358159185087	
76	557	630	1.71778	0.47895117409059906	
76	558	12	0.86267	0.07162655504254442	
76	558	491	2.34672	0.6343572391288296	
76	558	557	1.86624	0.10185532697067157	
76	558	560	1.98695	0.15012645174774256	
76	558	561	2.32121	0.28576214583352405	
76	559	13	0.86267	0.19393960190519088	
76	559	491	0.73707	0.10148504271292123	
76	559	557	2.69645	0.7112140689096738	
76	559	562	2.63432	0.5967021028945325	
76	559	566	2.13848	0.16821758640909656	
76	559	631	3.26564	0.26095310243265807	
76	560	14	0.86267	0.21242033232548538	
76	560	495	0.61304	0.11842837788978346	
76	560	550	2.61945	0.2901066159086252	
76	560	553	2.16185	0.36621644063702635	
76	560	556	2.63362	0.49980795854147764	
76	560	558	1.98695	0.28219657965225553	
76	560	561	2.45899	0.6173323874208876	
76	561	15	0.86267	0.07031838887780642	
76	561	492	2.19685	0.19758030513935562	
76	561	494	0.67377	0.15379027222896477	
76	561	558	2.32121	0.5895866947657437	
76	561	560	2.45899	0.5521119673657094	
76	562	16	0.86267	0.167857607360976	
76	562	492	0.73707	0.09096893357371469	
76	562	493	0.57547	0.05518457169754478	
76	562	559	2.63432	0.6384915964808956	
76	562	563	2.37587	0.43944029098595966	
76	562	567	1.46907	0.2452832922907466	
76	563	17	0.86267	0.05559899742043013	
76	563	494	2.20446	0.15005972761818076	
76	563	551	2.22043	0.4667577086352456	
76	563	562	2.37587	0.4264697249789752	
76	563	564	1.50906	0.36068044170664726	
76	564	18	0.86267	0.15704282992715385	
76	564	493	1.82797	0.0991110135875127	
76	564	563	1.50906	0.2834701834917467	
76	564	565	1.48419	0.1466603353919984	
76	565	19	0.86267	0.17353628223911863	
76	565	564	1.48419	0.2073577558743663	
76	565	568	1.53594	0.17316470797566366	
76	565	569	3.039	0.8474175971281669	
76	566	20	0.86267	0.19319612218789156	
76	566	500	1.54319	0.4249349128398101	
76	566	559	2.13848	0.34726166420494303	
76	566	567	2.5489	0.7561816458200891	
76	566	631	2.89027	0.4071916407782674	
76	567	21	0.86267	0.0748137534648101	
76	567	499	1.525	0.08700725216907722	
76	567	562	1.46907	0.12817656711214043	
76	567	566	2.5489	0.5906428130753804	
76	568	22	0.86267	0.11731670775958569	
76	568	533	1.4892	0.22125370842249534	
76	568	565	1.53594	0.10064234927455919	
76	568	574	2.05779	0.27041039303899317	
76	569	23	0.86267	0.1288699306399317	
76	569	499	1.04948	0.2277151532702638	
76	569	532	1.45508	0.10062443422423341	
76	569	533	0.854	0.15804512089054454	
76	569	565	3.039	0.3172412436057406	
76	569	570	2.64067	0.5181032517218357	
76	569	572	3.7185	0.540354485528588	
76	569	573	3.05549	0.7546204727346776	
76	570	24	0.86267	0.20522327700399784	
76	570	500	0.671	0.08630895130244694	
76	570	569	2.64067	0.4865601155813997	
76	570	571	3.50312	0.4419315569625136	
76	570	572	2.50769	0.3294094977920838	
76	571	25	0.86267	0.24771522819816713	
76	571	501	1.12478	0.07914592356072878	
76	571	570	3.50312	0.7286787594360213	
76	571	572	3.08879	0.6827823607483647	
76	571	631	3.84735	1.0537577579311306	
76	571	632	3.22609	0.9039218692780303	
76	571	634	3.77313	0.9262969935783866	
76	571	637	2.14283	0.28405731209282503	
76	572	26	0.86267	0.0677756709606759	
76	572	569	3.7185	0.22280362426248035	
76	572	570	2.50769	0.6146470655197264	
76	572	571	3.08879	0.5736581215022205	
76	572	573	2.63432	0.4794367525322839	
76	572	576	2.37978	0.20919377835054798	
76	572	637	3.62835	0.28107491802275036	
76	573	27	0.86267	0.21190474343804377	
76	573	528	2.39148	0.6468383826294426	
76	573	531	0.7446	0.11237062327044516	
76	573	569	3.05549	0.36611086114938224	
76	573	572	2.63432	0.18650810293907552	
76	573	577	2.93815	0.3310303216135816	
76	574	28	0.86267	0.20816274468493237	
76	574	531	2.24957	0.28711649095228214	
76	574	532	1.70909	0.36332177864637955	
76	574	568	2.05779	0.465808442875635	
76	574	575	2.93118	0.6229181782817712	
76	575	29	0.86267	0.10975028266786484	
76	575	528	1.14609	0.13878582892580885	
76	575	530	2.51509	0.7128724058279093	
76	575	574	2.93118	0.23280120865922285	
76	575	580	3.6544	0.2618942465200293	
76	575	581	2.62371	0.504491555238003	
76	576	30	0.86267	0.12177800799192687	
76	576	572	2.37978	0.296233202604348	
76	576	577	3.03349	0.237671486395305	
76	576	578	3.44258	0.4579976158371112	
76	576	637	3.25537	0.44057112301213125	
76	576	643	1.65714	0.3875003597603441	
76	577	31	0.86267	0.09404221071943322	
76	577	530	0.8184	0.22681525559671722	
76	577	545	1.83508	0.21193883468826427	
76	577	573	2.93815	0.4280623891585842	
76	577	576	3.03349	0.48883061105937886	
76	577	578	2.51213	0.3025513224567656	
76	578	32	0.86267	0.16240060655315477	
76	578	507	5.15657	1.0978660942728373	
76	578	524	2.74568	0.6094856987114937	
76	578	576	3.44258	0.4574687167659381	
76	578	577	2.51213	0.5640061038932404	
76	578	579	3.51902	0.358991660734285	
76	578	580	3.05061	0.43687408923053345	
76	578	643	2.3188	0.16450835321389487	
76	578	645	3.14904	0.5077132909534283	
76	579	33	0.86267	0.23445858341092424	
76	579	578	3.51902	0.47487542854490217	
76	579	580	2.56273	0.2348050425830988	
76	579	582	3.41872	0.6522838016568041	
76	579	647	2.26687	0.6406462077395687	
76	579	656	3.49195	0.2779875623873456	
76	580	34	0.86267	0.05347001826343471	
76	580	545	1.10476	0.10563985861194963	
76	580	575	3.6544	0.3826212410353184	
76	580	578	3.05061	0.4730761209901338	
76	580	579	2.56273	0.548982148990283	
76	580	581	3.6544	1.007574800420552	
76	580	582	3.62835	0.6645563943113547	
76	581	35	0.86267	0.150429243504897	
76	581	575	2.62371	0.24121286441032105	
76	581	580	3.6544	0.5348016682574757	
76	581	582	3.66457	1.0267242716390654	
76	582	36	0.86267	0.1489152488145951	
76	582	541	2.91335	0.2866362233285076	
76	582	579	3.41872	0.5167890068130107	
76	582	580	3.62835	1.059641193244354	
76	582	581	3.66457	0.42866682610817264	
76	582	660	4.07195	0.32766560313073445	
76	583	37	0.86267	0.1605844571465383	
76	583	540	0.7421	0.21940246515580755	
76	584	38	0.86267	0.14058949484261132	
76	584	394	4.77245	0.4057468963720881	
76	584	395	3.87386	1.1294203843190587	
76	584	586	4.41776	0.6875102881315089	
76	584	588	4.55503	1.0769650129887083	
76	584	605	5.24742	1.2716274509497159	
76	584	710	4.70926	0.96696642431517	
76	584	712	4.70689	0.8561484755684445	
76	584	768	5.97831	1.0582340126839114	
76	584	808	6.26996	1.521079103613225	
76	585	39	0.86267	0.20672551184856663	
76	585	401	1.00047	0.1894577866656752	
76	585	586	3.05	0.3339271082893269	
76	585	587	2.928	0.6911358110280178	
76	585	771	3.05	0.8325534207748891	
76	586	40	0.86267	0.21686324711872934	
76	586	584	4.41776	1.0464627492776726	
76	586	585	3.05	0.405609946212629	
76	586	588	2.92864	0.6699596943521154	
76	586	772	2.86765	0.5083526282333523	
76	587	41	0.86267	0.1603568795936767	
76	587	400	1.00973	0.05991202603351578	
76	587	585	2.928	0.5805326901213567	
76	587	588	2.989	0.6968041570709633	
76	587	592	2.86959	0.5289031957428816	
76	587	604	2.8922	0.27070997994386187	
76	588	42	0.86267	0.10918324813430998	
76	588	397	2.501	0.36497889424882113	
76	588	584	4.55503	1.3436161197693997	
76	588	586	2.92864	0.23730368479347913	
76	588	587	2.989	0.8334604447235404	
76	589	43	0.86267	0.21318458258914394	
76	589	590	2.98962	0.6452664510341107	
76	589	591	2.867	0.714216918173516	
76	589	594	2.92864	0.5701698947583056	
76	589	775	3.172	0.42241298032609526	
76	590	44	0.86267	0.05137148520792228	
76	590	401	2.22043	0.5366007281873644	
76	590	589	2.98962	0.1592240850659937	
76	590	592	3.05061	0.8907616038173616	
76	590	776	3.111	0.7287347720983752	
76	591	45	0.86267	0.1894876368799702	
76	591	441	1.87122	0.3044316476624217	
76	591	589	2.867	0.7411841304105095	
76	591	592	3.05244	0.7132293145666648	
76	591	608	2.9946	0.6770852950209024	
76	591	613	2.728	0.20080126059862854	
76	592	46	0.86267	0.17764308692613082	
76	592	587	2.86959	0.858653895546781	
76	592	590	3.05061	0.4343560034822855	
76	592	591	3.05244	0.5372564707715138	
76	592	608	2.76189	0.3983077295148063	
76	592	609	2.81461	0.2672447801585159	
76	593	47	0.86267	0.15245294568742077	
76	593	429	1.00047	0.1269302746399118	
76	593	431	0.682	0.19958453196211667	
76	593	594	2.928	0.5294422243618662	
76	593	595	2.92864	0.33744493611434995	
76	594	48	0.86267	0.0458282990262862	
76	594	427	0.7446	0.09130589737311993	
76	594	589	2.92864	0.6448831597444652	
76	594	593	2.928	0.706991765684647	
76	594	596	2.928	0.40831344349314896	
76	595	49	0.86267	0.1000088144572848	
76	595	432	1.66609	0.36721457240770916	
76	595	593	2.92864	0.7517056313869952	
76	595	596	2.867	0.5770866453962282	
76	595	612	2.9784	0.8787245556492755	
76	595	617	2.67358	0.15764492929922747	
76	596	50	0.86267	0.17818422055028	
76	596	441	1.30973	0.15031611298245096	
76	596	594	2.928	0.7005951762584817	
76	596	595	2.867	0.3535939260435095	
76	596	612	2.70127	0.5373779348071641	
76	596	613	2.9784	0.8349548780551317	
76	597	51	0.86267	0.1464482123849296	
76	597	431	2.42854	0.5511444330685448	
76	597	599	2.89862	0.7907910064005019	
76	597	778	4.13587	1.1095247998553848	
76	598	52	0.86267	0.0771970516248961	
76	598	599	2.57432	0.6007668487918901	
76	598	616	2.11486	0.18459757499279295	
76	598	620	1.85825	0.21743513885377433	
76	599	53	0.86267	0.13461985535059603	
76	599	432	1.56355	0.43335964612421674	
76	599	597	2.89862	0.4183470967937791	
76	599	598	2.57432	0.6253201886394998	
76	599	616	2.73141	0.7697860144061156	
76	599	617	2.86765	0.15737310523937012	
76	600	54	0.86267	0.20399964867262324	
76	600	395	0.82969	0.17409764893761517	
76	600	601	3.05244	0.2698764515856603	
76	600	602	2.623	0.3354306026317995	
76	600	605	2.86765	0.25165110667791374	
76	601	55	0.86267	0.2329362742210853	
76	601	394	0.56239	0.1590308147527004	
76	601	600	3.05244	0.428559201338913	
76	601	603	2.501	0.4929903891734002	
76	601	716	2.928	0.34817000889826755	
76	602	56	0.86267	0.2572886334521131	
76	602	600	2.623	0.17369531928969117	
76	602	603	3.05	0.6609456037954978	
76	602	607	2.87283	0.4794837054137465	
76	602	671	2.86959	0.4387476437620887	
76	603	57	0.86267	0.07745575766787945	
76	603	601	2.501	0.42154669620431556	
76	603	602	3.05	0.26677566579758266	
76	603	672	3.05061	0.47560790469476205	
76	603	718	2.99149	0.8304245528563178	
76	604	58	0.86267	0.046986186321344894	
76	604	397	1.10476	0.1882052728947675	
76	604	399	1.69926	0.15933249117628356	
76	604	587	2.8922	0.6468099608326009	
76	604	605	2.86959	0.2542432796589205	
76	604	606	2.501	0.5727619809155141	
76	605	59	0.86267	0.1306913126108746	
76	605	584	5.24742	1.2893768811918376	
76	605	600	2.86765	0.24872804163803633	
76	605	604	2.86959	0.4724257380666388	
76	605	607	2.501	0.15120171136287514	
76	606	60	0.86267	0.1574862869110262	
76	606	403	1.20311	0.30937511187203054	
76	606	604	2.501	0.3127214090366994	
76	606	607	2.86959	0.5459580412171186	
76	606	675	3.11339	0.6361646787619877	
76	607	61	0.86267	0.13064709139020278	
76	607	602	2.87283	0.4912715897512513	
76	607	605	2.501	0.5063268344905167	
76	607	606	2.86959	0.7039225291790777	
76	607	676	3.111	0.6299950115563926	
76	608	62	0.86267	0.20009509684178284	
76	608	537	2.693	0.17571759623040173	
76	608	591	2.9946	0.26156982747357493	
76	608	592	2.76189	0.8021452193256235	
76	608	609	2.80666	0.27410460389819225	
76	608	613	2.86765	0.19360485088870635	
76	609	63	0.86267	0.056521903926917264	
76	609	399	1.364	0.21416223360215889	
76	609	400	2.50769	0.4997585198114353	
76	609	592	2.81461	0.3030811461689423	
76	609	608	2.80666	0.19170027442277024	
76	609	611	2.50174	0.15173908108763323	
76	610	64	0.86267	0.2078909103853494	
76	610	537	0.62208	0.079615511841217	
76	610	611	2.74568	0.48902291940847015	
